budget,original_title,popularity,release_date,runtime,title,revenue,month_release_date,year_release_date,disney_production_company,twenty_century_fox_production_company,warner_bros_production_company,nbcuniversal_production_company,sony_pictures_production_company,paramount_pictures_production_company,top_twenty_keywords,top_twenty_influential_actors,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western,status_released,status_rumored,crew_department_actors,crew_department_art,crew_department_camera,crew_department_costume_&_make-up,crew_department_crew,crew_department_directing,crew_department_editing,crew_department_lighting,crew_department_production,crew_department_sound,crew_department_visual_effects,crew_department_writing
0,Field of Dreams,16.759454,1989-04-21,107.0,Field of Dreams,84431625,4,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
30000000,Unknown,14.443598999999999,2011-02-16,113.0,Unknown,130786397,2,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
28000000,"Mystery, Alaska",4.512767,1999-10-01,119.0,"Mystery, Alaska",8888143,10,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
49000000,The One,9.769047,2001-11-02,87.0,The One,72700000,11,2001,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0,Zelig,5.94179,1983-07-15,79.0,Zelig,11798616,7,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
14000000,Throw Momma from the Train,6.573364,1987-12-11,88.0,Throw Momma from the Train,57915972,12,1987,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
30000000,The Passion of the Christ,13.194168,2004-02-25,127.0,The Passion of the Christ,611899420,2,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
13000000,Black Swan,12.989056,2010-12-02,108.0,Black Swan,327803731,12,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
8500000,Middle School: The Worst Years of My Life,10.222142999999999,2016-10-07,92.0,Middle School: The Worst Years of My Life,19985196,10,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1
25000000,Spice World,4.257516000000001,1997-12-19,93.0,Spice World,100000000,12,1997,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
15000000,The Last Starfighter,5.984133,1984-07-13,101.0,The Last Starfighter,28733290,7,1984,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
5000000,Get Out,36.894806,2017-02-24,104.0,Get Out,252434250,2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
60000000,Doom,11.953553,2005-10-20,105.0,Doom,55987321,10,2005,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
1000000,Unfriended,10.07817,2015-04-17,82.0,Unfriended,62882090,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
700000,Dope,7.948581,2015-06-19,103.0,Dope,17986781,6,2015,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
102000000,Cloud Atlas,13.494245999999999,2012-10-26,172.0,Cloud Atlas,130482868,10,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
80000000,Red Planet,8.534175999999999,2000-11-10,106.0,Red Planet,33463969,11,2000,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
13000000,Halloween: Resurrection,8.502529,2002-07-01,94.0,Halloween: Resurrection,37664855,7,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
10000000,The First Power,1.9429450000000001,1990-04-06,98.0,The First Power,22424195,4,1990,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
26000000,Legion,13.795875,2010-01-21,100.0,Legion,67918658,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,Men Cry Bullets,0.9204690000000001,1998-10-08,105.0,Men Cry Bullets,2303,10,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
50000000,22 Jump Street,10.901496,2014-06-05,112.0,22 Jump Street,188441614,6,2014,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
70000000,The Dilemma,7.5130669999999995,2011-01-13,111.0,The Dilemma,67112664,1,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,Top Five,7.355355,2014-12-12,102.0,Top Five,25434291,12,2014,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,Mystery Date,1.7841330000000002,1991-08-16,97.0,Mystery Date,6166819,8,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1
75000000,Killers,6.540621,2010-06-04,100.0,Killers,98159963,6,2010,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
37000000,Nim's Island,7.558125,2008-04-03,96.0,Nim's Island,100076342,4,2008,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
105000000,Starship Troopers,14.412644,1997-11-06,129.0,Starship Troopers,121214377,11,1997,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1
0,Kenny,1.4892940000000001,2006-08-17,99.0,Kenny,7778177,8,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1
145000000,Mission: Impossible - Ghost Protocol,14.258429999999999,2011-12-07,133.0,Mission: Impossible - Ghost Protocol,694713380,12,2011,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1
65000000,This Means War,12.366641,2012-02-14,103.0,This Means War,156974557,2,2012,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
1455000,Shalako,6.229674,2068-11-06,113.0,Shalako,2620000,11,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1
7000000,Stargate: The Ark of Truth,9.218164,2008-03-11,97.0,Stargate: The Ark of Truth,8900000,3,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,Operation Petticoat,3.918878,2059-12-05,124.0,Operation Petticoat,6800000,12,2059,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
2000000,The Great Dictator,9.241748,2040-10-15,125.0,The Great Dictator,11000000,10,2040,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
6500000,La Bamba,6.476534,1987-07-24,108.0,La Bamba,54215416,7,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,Head On,3.4662040000000003,1998-08-13,104.0,Head On,378667,8,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
42000000,Lo imposible,10.027434,2012-09-09,113.0,The Impossible,180274123,9,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1
13000000,Dick,3.9606220000000003,1999-08-04,94.0,Dick,27500000,8,1999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,The Morning After,2.995682,1986-12-25,102.0,The Morning After,25147055,12,1986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
10000000,The Last Dragon,6.830599,1985-03-22,108.0,The Last Dragon,25754284,3,1985,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
4000000,The Lord of the Rings,7.914795,1978-11-15,132.0,The Lord of the Rings,30471420,11,1978,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1
38000000,Paul Blart: Mall Cop 2,17.02038,2015-04-16,94.0,Paul Blart: Mall Cop 2,107597242,4,2015,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
40000000,Pay It Forward,10.479723,2000-10-12,122.0,Pay It Forward,55707411,10,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1
0,Ruthless People,7.427491000000001,1986-06-26,93.0,Ruthless People,71624879,6,1986,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
32000000,The Tree of Life,11.204539,2011-05-18,139.0,The Tree of Life,54674226,5,2011,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
41300000,The Whole Nine Yards,12.061521,2000-02-18,98.0,The Whole Nine Yards,106371651,2,2000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
4900000,Lights Out,11.494907000000001,2016-07-21,81.0,Lights Out,148868835,7,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1
55000000,Pocahontas,13.280069000000001,1995-06-14,81.0,Pocahontas,346079773,6,1995,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1
0,Ceremony,4.186599,2010-10-08,89.0,Ceremony,22270,10,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,A Chorus Line,3.998475,1985-12-10,113.0,A Chorus Line,14202899,12,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
30000000,The New World,7.694502000000001,2005-12-25,135.0,The New World,30536013,12,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
12250000,The Rover,6.561373,2014-05-18,103.0,The Rover,2295423,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
5000000,Bitter Moon,11.298195,1992-09-02,139.0,Bitter Moon,1862805,9,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
0,The Invincible Iron Man,3.478962,2007-01-23,83.0,The Invincible Iron Man,5300000,1,2007,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,A Price Above Rubies,2.7832049999999997,1998-03-26,117.0,A Price Above Rubies,1081957,3,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25000000,Warrior,13.121626000000001,2011-09-09,140.0,Warrior,23057115,9,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
463455,Sparrows,0.44552600000000003,2026-05-14,84.0,Sparrows,966878,5,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
5000000,Death Wish 5: The Face of Death,3.595599,1994-01-14,95.0,Death Wish 5: The Face of Death,1702394,1,1994,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
3000000,"One, Two, Three",3.044499,2061-12-15,115.0,"One, Two, Three",4000000,12,2061,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1
11500000,Pet Sematary,8.365761000000001,1989-04-21,103.0,Pet Sematary,57469467,4,1989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
0,Thief,10.480229,1981-03-27,122.0,Thief,4300000,3,1981,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
8000000,Pet Sematary II,6.8234449999999995,1992-08-28,100.0,Pet Sematary II,17092453,8,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
85000000,What Dreams May Come,11.218378,1998-10-02,113.0,What Dreams May Come,71485043,10,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
32000000,Takers,7.000421,2010-08-26,107.0,Takers,69055695,8,2010,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
22000000,The Little Vampire,9.418339999999999,2000-10-27,95.0,The Little Vampire,13555988,10,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25000000,Falling Down,10.175138,1993-02-26,113.0,Falling Down,40903593,2,1993,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
500000,Fireproof,5.3291949999999995,2008-09-26,122.0,Fireproof,33456317,9,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,The Muppet Movie,6.769866,1979-05-31,97.0,The Muppet Movie,76657000,5,1979,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
10,Nurse 3-D,5.192042,2013-09-28,99.0,Nurse 3-D,10000000,9,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
5000000,Desperately Seeking Susan,8.679349,1985-03-29,104.0,Desperately Seeking Susan,27400000,3,1985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
2000000,Battle Beyond the Stars,2.921405,1980-09-08,104.0,Battle Beyond the Stars,11000000,9,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1
0,The Return of Swamp Thing,2.876656,1989-05-11,84.0,The Return of Swamp Thing,192816,5,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
35000000,The Young Victoria,8.437586999999999,2009-03-04,105.0,The Young Victoria,27409889,3,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
30000000,Take the Lead,5.364459,2006-03-17,108.0,Take the Lead,34742066,3,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
10000000,Drop Dead Gorgeous,6.396767,1999-07-23,98.0,Drop Dead Gorgeous,10571408,7,1999,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
8000000,No Holds Barred,0.863547,1989-06-02,93.0,No Holds Barred,16093651,6,1989,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
100000000,Fred Claus,5.502098,2007-11-03,116.0,Fred Claus,97838349,11,2007,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1
0,Panther,7.1601490000000005,1995-11-10,124.0,Panther,6834525,11,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
60000000,The Scorpion King,9.488116999999999,2002-04-16,92.0,The Scorpion King,165333180,4,2002,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,Thor: Tales of Asgard,1.6971180000000001,2011-05-16,77.0,Thor: Tales of Asgard,3100000,5,2011,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
16000000,The Thirteenth Floor,9.356587,1999-04-16,100.0,The Thirteenth Floor,18564088,4,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
50000000,Annie,8.997507,1982-06-18,127.0,Annie,57059003,6,1982,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3000000,Dead & Buried,3.8912430000000002,1981-05-29,94.0,Dead & Buried,216166,5,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
43000000,The Sweetest Thing,8.889064,2002-04-12,84.0,The Sweetest Thing,68696770,4,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
12000000,The Secret of My Success,5.409557,1987-04-10,111.0,The Secret of My Success,110996879,4,1987,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
0,Spooks: The Greater Good,10.199449000000001,2015-04-11,104.0,Spooks: The Greater Good,1473809,4,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1
100000000,Ben-Hur,11.51021,2016-08-17,125.0,Ben-Hur,94061311,8,2016,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
8045760,Fletch Lives,10.357224,1989-03-17,95.0,Fletch Lives,35150960,3,1989,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
500000,Mean Creek,12.428269,2004-01-15,90.0,Mean Creek,603943,1,2004,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
32000000,Cats Don't Dance,3.406836,1997-03-26,75.0,Cats Don't Dance,3566637,3,1997,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
15000000,The Last House on the Left,13.634766,2009-03-13,110.0,The Last House on the Left,32721635,3,2009,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
0,Pure,5.682405999999999,2002-09-13,96.0,Pure,102471,9,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45000000,The Producers,5.037224,2005-12-25,134.0,The Producers,38058335,12,2005,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
500000,Kill List,15.014569,2011-09-02,95.0,Kill List,171760,9,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
125000000,The Boss Baby,13.392824,2017-03-23,97.0,The Boss Baby,498814908,3,2017,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
7000000,The Piano,7.436758,1993-05-19,121.0,The Piano,116700000,5,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
19000000,Scary Movie,12.446738,2000-07-07,88.0,Scary Movie,278019771,7,2000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
40000000,The Preacher's Wife,4.182641,1996-12-13,124.0,The Preacher's Wife,48093211,12,1996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
40000000,Paul,10.24382,2011-02-14,104.0,Paul,97552050,2,2011,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
18000000,Rock-A-Doodle,3.6020309999999998,1991-08-02,77.0,Rock-A-Doodle,11657385,8,1991,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
0,Extraction,8.075503999999999,2015-12-18,83.0,Extraction,16775,12,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
245000000,Spectre,24.926576999999998,2015-10-26,148.0,Spectre,880674609,10,2015,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
120000000,Atlantis: The Lost Empire,10.901602,2001-06-02,95.0,Atlantis: The Lost Empire,186053725,6,2001,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1
92000000,The Incredibles,22.220214000000002,2004-11-05,115.0,The Incredibles,631442092,11,2004,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
